연번,자치구명,설치위치,세부 위치,설치 장소 유형,수거 쓰레기 종류,위도,경도,행정동코드,행정동,처리방식
1919,도봉구,해등로 50,창동주공 317동 앞 ,상가지역,일반쓰레기,37.6499981,127.0433017,11100590.0,창1동,정상 지오코딩
1920,도봉구,해등로 48,창1동주민센터 앞,도로변(횡단보도 포함),일반쓰레기,37.6486119,127.0437111,11100590.0,창1동,정상 지오코딩
1921,도봉구,해등로 373,청한빌라 2동옆,도로변(횡단보도 포함),일반쓰레기,37.6565578,127.0148504,11100510.0,쌍문1동,정상 지오코딩
1922,도봉구,해등로 32,창1동 서울가든아파트 버스정류장(10269),정류소(버스 가로변),일반쓰레기,37.648217,127.0443649,11100590.0,창1동,정상 지오코딩
1923,도봉구,해등로 305,우성2차아파트 201동 앞 4거리,도로변(횡단보도 포함),일반쓰레기,37.6572641,127.0226867,11100570.0,방학3동,정상 지오코딩
1924,도봉구,해등로 305,우성2차아파트 202동 앞,도로변(횡단보도 포함),일반쓰레기,37.6572641,127.0226867,11100570.0,방학3동,정상 지오코딩
1925,도봉구,해등로 286-5,초당초교 사거리 ,도로변(횡단보도 포함),일반쓰레기,37.6577297,127.0241592,11100570.0,방학3동,정상 지오코딩
1926,도봉구,해등로 255,김가네김밥 앞,도로변(횡단보도 포함),일반쓰레기,37.6573749,127.0281918,11100540.0,쌍문4동,정상 지오코딩
1927,도봉구,해등로 242-12,쌍문동현대1차 108동 앞,도로변(횡단보도 포함),일반쓰레기,37.6586683,127.0307242,11100540.0,쌍문4동,정상 지오코딩
1928,도봉구,해등로 242-12,쌍문동현대1차 106동 앞,도로변(횡단보도 포함),일반쓰레기,37.6586683,127.0307242,11100540.0,쌍문4동,정상 지오코딩
1929,도봉구,해등로 242-11,성원아파트 105동 앞,도로변(횡단보도 포함),일반쓰레기,37.6589615,127.0293445,11100540.0,쌍문4동,정상 지오코딩
1930,도봉구,해등로 241-14,금호2차 201동 앞,도로변(횡단보도 포함),일반쓰레기,37.6568965,127.0296836,11100540.0,쌍문4동,정상 지오코딩
1931,도봉구,해등로 229,"한양2,3,4차 상가 앞",정류소(버스 가로변),일반쓰레기,37.6576302,127.0312714,11100540.0,쌍문4동,정상 지오코딩
1932,도봉구,해등로 229,"국민은행 건너편(한양2,3,4차 1동 앞)",도로변(횡단보도 포함),일반쓰레기,37.6576302,127.0312714,11100540.0,쌍문4동,정상 지오코딩
1933,도봉구,해등로 218,국민은행 앞,도로변(횡단보도 포함),일반쓰레기,37.6581564,127.032521,11100540.0,쌍문4동,정상 지오코딩
1934,도봉구,해등로 195,삼익아파트 109동 앞,정류소(버스 가로변),일반쓰레기,37.6578378,127.0337873,11100520.0,쌍문2동,정상 지오코딩
1935,도봉구,해등로 190,신원프라자 앞,도로변(횡단보도 포함),일반쓰레기,37.6582167,127.0357594,11100520.0,쌍문2동,정상 지오코딩
1936,도봉구,해등로 172,트라이 매장 앞,도로변(횡단보도 포함),일반쓰레기,37.6574782,127.0376943,11100520.0,쌍문2동,정상 지오코딩
1937,도봉구,해등로 195,삼익세라믹아파트 103동 앞,정류소(버스 가로변),일반쓰레기,37.6578378,127.0337873,11100520.0,쌍문2동,정상 지오코딩
1938,도봉구,해등로 165,연수빌딩 앞,도로변(횡단보도 포함),일반쓰레기,37.6569733,127.0380877,11100520.0,쌍문2동,정상 지오코딩
1939,도봉구,해등로 139,미소애아파트 앞 버스정류장,지하철역 입구,일반쓰레기,37.6558432,127.0402362,11100630.0,창5동,정상 지오코딩
1940,도봉구,해등로 103,창원초교 교차로,도로변(횡단보도 포함),일반쓰레기,37.6526441,127.0399799,11100630.0,창5동,정상 지오코딩
1941,도봉구,해등로 103 ,창원초등학교 앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.6526441,127.0399799,11100630.0,창5동,정상 지오코딩
1942,도봉구,서울 도봉구 노해로 256,소피아4거리 의정부 방향,도로변(횡단보도 포함),일반쓰레기,37.6510238,127.0370159,11100590.0,창1동,API 재시도-주소검색-원본
1943,도봉구,창동 347,창1동주민센터 버스정류장,정류소(버스 가로변),일반쓰레기,37.6500632,127.0442011,11100590.0,창1동,정상 지오코딩
1944,도봉구,창동 330,공영주차장 앞,도로변(횡단보도 포함),일반쓰레기,37.6523245,127.0456717,11100630.0,창5동,정상 지오코딩
1945,도봉구,창동 1-9,"창동문화산업단지 앞, 물류센터 맞은편",정류소(버스 가로변),일반쓰레기,37.6544774,127.0490888,11100620.0,창4동,정상 지오코딩
1946,도봉구,창동 1-9,"창동문화산업단지 앞, 창동역 부근",정류소(버스 가로변),일반쓰레기,37.6544774,127.0490888,11100620.0,창4동,정상 지오코딩
1947,도봉구,창동 135-26,창동지하차도 이마트 건너편 횡단보도,정류소(버스 가로변),일반쓰레기,37.652161,127.0472851,11100630.0,창5동,정상 지오코딩
1948,도봉구,창동 1-15,창동농협물류센터(창동역동측 노원방면),정류소(버스 가로변),일반쓰레기,37.6549254,127.051456,11100620.0,창4동,정상 지오코딩
1949,도봉구,창동 1-15,창동농협물류센터(창동동아청솔아파트방면),정류소(버스 가로변),일반쓰레기,37.6549254,127.051456,11100620.0,창4동,정상 지오코딩
1950,도봉구,우이천로20길 7,상가 건너편,정류소(버스 가로변),일반쓰레기,37.6417332,127.0347716,11100600.0,창2동,정상 지오코딩
1951,도봉구,우이천로20길 7,상가 앞,도로변(횡단보도 포함),일반쓰레기,37.6417332,127.0347716,11100600.0,창2동,정상 지오코딩
1952,도봉구,우이천로20길,창동태영 111동,정류소(버스 가로변),일반쓰레기,37.6412362,127.034513,11100600.0,창2동,정상 지오코딩
1953,도봉구,우이천로20길,태영아파트 104동 앞,도로변(횡단보도 포함),일반쓰레기,37.6412362,127.034513,11100600.0,창2동,정상 지오코딩
1954,도봉구,우이천로 493,청한빌라 3동 앞,도로변(횡단보도 포함),일반쓰레기,37.6570756,127.0151968,11100510.0,쌍문1동,정상 지오코딩
1955,도봉구,우이천로 463 건너편,"약초원,  동아슈퍼 정류장",정류소(버스 가로변),일반쓰레기,37.6545627,127.0158874,11100510.0,쌍문1동,정상 지오코딩
