기관구분,자치구,행정동,행정동코드,시설명,도로명주소,위도,경도
의원,서초구,반포3동,11220590.0,김화내과의원,"서울특별시 서초구 신반포로 219, 8동 302호 (잠원동, 반포쇼핑)",37.50745723901052,127.00783746652972
의원,서초구,서초3동,11220530.0,박용순치과의원,"서울특별시 서초구 반포대로 93, 3층 301호 (서초동, 해은빌딩)",37.48848205845852,127.00879630248032
의원,서초구,반포1동,11220570.0,서울유가정의학과의원,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 502~503호 (반포동)",37.50243101711687,127.01189610482048
의원,서초구,서초3동,11220530.0,박치과의원,서울특별시 서초구 효령로46길 5 (서초동),37.483309411627104,127.00901025696744
의원,서초구,반포3동,11220590.0,윤석대치과의원,"서울특별시 서초구 신반포로23길 41, 306호 (잠원동, 잠원쇼핑센터)",37.51023040779356,127.00222265812027
의원,서초구,서초2동,11220520.0,약산한의원,서울특별시 서초구 서운로 10 (서초동),37.48487514715698,127.0298142834623
의원,서초구,서초2동,11220520.0,장내과의원,"서울특별시 서초구 사임당로 181, 3층 (서초동, 대일빌딩)",37.49304154556042,127.02932306930916
의원,서초구,방배4동,11220650.0,박공현치과의원,서울특별시 서초구 서초대로 35 (방배동),37.486100401700085,126.98623554860578
의원,서초구,서초2동,11220520.0,박우형안과의원,"서울특별시 서초구 사임당로 151, 3층 311,312호 (서초동, 대한무지개종합상가)",37.492367553177495,127.02584708206152
의원,서초구,방배4동,11220650.0,박석기한의원,"서울특별시 서초구 서초대로 49, 금성빌딩 35호 (방배동)",37.48626768858386,126.9877541042176
의원,서초구,서초2동,11220520.0,서초구보건소,서울특별시 서초구 남부순환로 2584 (서초동),37.483743030634,127.03258655936756
의원,서초구,양재1동,11220660.0,예루살렘정형외과의원,서울특별시 서초구 남부순환로350길 33 (양재동),37.48345725449055,127.03646665302416
의원,강동구,성내2동,11250660.0,바로심는치과의원,서울특별시 강동구 올림픽로 622 (성내동),37.53691931167605,127.12319195794808
의원,강동구,명일1동,11250530.0,연세심내과의원,"서울특별시 강동구 양재대로 1620, 명일빌딩 4,5,6층 (명일동)",37.550049511288094,127.14407732369988
의원,노원구,상계9동,11110730.0,박창후치과의원,"서울특별시 노원구 동일로 1530, 다모아빌딩 301호 (상계동)",37.66507343868127,127.05806037767812
의원,서초구,서초4동,11220540.0,이현아치과의원,"서울특별시 서초구 서초중앙로24길 55, 201호 (서초동, 서초프라자)",37.49615688927972,127.01937169815244
의원,강동구,암사3동,11250590.0,연치과의원,"서울특별시 강동구 고덕로 133, 504호 (암사동, 롯데캐슬퍼스트 상가동)",37.555310900806845,127.14038543988757
의원,강동구,천호2동,11250730.0,성모강내과의원,"서울특별시 강동구 올림픽로78길 60, 2층 1-222~227, 1-231, 1-233~235호 (천호동, 강동 밀레니얼 중흥S-클래스)",37.541435841338746,127.1269609488304
의원,강동구,상일1동,11250760.0,더공감치과의원,"서울특별시 강동구 구천면로 664, 2층 201호 (상일동)",37.5507717347743,127.1717720223524
의원,강동구,고덕2동,11250560.0,서울바르디치과의원,"서울특별시 강동구 고덕로 385, 고덕그라시움아파트 상가4동 201-204호 (고덕동)",37.55785178417178,127.16710346883208
의원,강동구,고덕2동,11250560.0,서울아산이비인후과의원,"서울특별시 강동구 고덕로 353, 고덕그라시움아파트(상가1동) 2층 227,228호 (고덕동)",37.557906007881726,127.16262579475432
의원,강동구,고덕2동,11250560.0,서울본재활의학과의원,"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 2층 201, 221~226호 (고덕동)",37.557906007881726,127.16262579475432
의원,강동구,고덕2동,11250560.0,고덕리더스치과의원,"서울특별시 강동구 고덕로 353, 고덕그라시움아파트(상가1동) 302,303호 (고덕동)",37.557906007881726,127.16262579475432
의원,강동구,천호3동,11250630.0,웰봄정신건강의학과의원,"서울특별시 강동구 천호대로 1089, 301호 (천호동, 강동 헤르셔)",37.53661594274719,127.13330722996524
의원,강동구,고덕2동,11250560.0,타임리스피부과의원,"서울특별시 강동구 고덕로 385, 고덕그라시움아파트(상가4동) 4층 401~407호 (고덕동)",37.55785178417178,127.16710346883208
의원,강동구,명일2동,11250540.0,누니랑성모안과의원,"서울특별시 강동구 동남로75길 29, 304호 (명일동)",37.55416914310788,127.15452855714322
의원,강동구,성내2동,11250660.0,새롬비뇨기과의원,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 6층 610,611호 (성내동)",37.53797888063805,127.1237925183738
의원,노원구,공릉1동,11110790.0,김대현내과의원,"서울특별시 노원구 동일로191길 28, 2층 (공릉동)",37.6251188779265,127.071359817239
의원,강동구,천호2동,11250730.0,김앤김피부과의원,"서울특별시 강동구 천호대로 1027 (천호동, 일동통상천호빌딩)",37.538241850983525,127.12634619484189
의원,강동구,명일2동,11250540.0,김영주이비인후과의원,"서울특별시 강동구 동남로73길 26, 3층 (명일동)",37.55324224318622,127.15477808159868
의원,강동구,명일2동,11250540.0,명일성모내과의원,"서울특별시 강동구 동남로73길 31, 3층 (명일동)",37.55271197543456,127.15449365284704
의원,강동구,성내2동,11250660.0,일신한의원,서울특별시 강동구 천호옛12길 57 (성내동),37.53488426572171,127.12775580654277
의원,강동구,성내3동,11250670.0,마음과향기한의원,"서울특별시 강동구 양재대로89길 17, 2층 (성내동)",37.52652263607812,127.13440331510532
의원,강동구,천호2동,11250730.0,강동고려가정의원,서울특별시 강동구 구천면로 297 (천호동),37.54635148943589,127.13385133503049
의원,강동구,둔촌2동,11250710.0,전기원내과의원,"서울특별시 강동구 양재대로 1390, 신성빌딩 2층 (둔촌동)",37.52998560589258,127.13762705712112
의원,강동구,암사3동,11250590.0,강동굿모닝이비인후과의원,"서울특별시 강동구 고덕로 133, 상가동 509호 (암사동, 롯데캐슬퍼스트)",37.555310900806845,127.14038543988757
의원,강동구,성내3동,11250670.0,채움마취통증의학과의원,"서울특별시 강동구 천호대로 1116, 3층 (성내동)",37.53462146215529,127.1351781075008
의원,강동구,천호1동,11250610.0,바로서기정한의원,"서울특별시 강동구 양재대로 1607 (천호동, 약봉빌딩)",37.54905496614165,127.14339252470846
의원,강동구,성내3동,11250670.0,연세이튼튼치과의원,"서울특별시 강동구 천호대로 1120, 2층 6호 (성내동, 엘아이지건영리가 주상복합)",37.53444420710183,127.13562501044612
의원,강동구,암사2동,11250580.0,유스타의원,"서울특별시 강동구 올림픽로 787, 2층 203호 (암사동, 태성프라자)",37.55147959965557,127.12771954988838
의원,강동구,길동,11250740.0,아이비서울치과의원,"서울특별시 강동구 양재대로 1466, 3층 (길동)",37.53674125450932,127.13994428592002
의원,강동구,둔촌2동,11250710.0,경희편안한의원,"서울특별시 강동구 명일로 176, 둔촌푸르지오아파트 상가동 3층 301,302호 (둔촌동)",37.53414524333717,127.14651809455786
의원,강동구,둔촌2동,11250710.0,서울소아청소년과의원,"서울특별시 강동구 명일로 172 (둔촌동, 둔촌푸르지오아파트)",37.53414524333717,127.14651809455786
의원,강동구,성내3동,11250670.0,맑을청365한의원,"서울특별시 강동구 양재대로 1365, 심포니타워 202, 203, 601호 (성내동)",37.52807553293473,127.13581228793949
의원,강동구,둔촌2동,11250710.0,서울플러스내과의원,"서울특별시 강동구 진황도로 190, 4층 (둔촌동)",37.52924119901754,127.14297953288268
의원,강동구,상일1동,11250760.0,서울열린치과의원,"서울특별시 강동구 고덕로 380, 고덕아르테온아파트(상가2동) 208호 (상일제1동)",37.55522994072691,127.16878844229396
의원,강동구,성내1동,11250650.0,강동구보건소,서울특별시 강동구 성내로 45 (성내동),37.52923233261241,127.1255615824488
의원,강동구,암사2동,11250580.0,박동호치과의원,서울특별시 강동구 올림픽로 769 (암사동),37.5499549264317,127.1271720914548
의원,강동구,암사2동,11250580.0,진치과의원,"서울특별시 강동구 올림픽로 777, 2층 1호 (암사동)",37.5505222512994,127.12737374033172
의원,강동구,명일1동,11250530.0,강동본치과의원,"서울특별시 강동구 상암로 191, 명성빌딩 5층 (명일동)",37.546615658110525,127.1438210857419
의원,강동구,길동,11250740.0,강동연세이비인후과의원,서울특별시 강동구 양재대로 1479 (길동),37.53808026533429,127.1398022348899
의원,강동구,암사1동,11250720.0,하태영피부과의원,서울특별시 강동구 올림픽로 774 (암사동),37.550185109584895,127.12785892192336
의원,중랑구,신내1동,11070690.0,프라임성모내과의원,"서울특별시 중랑구 신내로14길 8, 원빌딩 4(상가3층)층 (신내동)",37.60539155871963,127.0957230802228
의원,중랑구,면목7동,11070570.0,경희쥰한의원,"서울특별시 중랑구 면목로 310, 3층 302호 (면목동)",37.57962049477929,127.0879908425778
의원,중랑구,망우본동,11070730.0,중랑성모정형외과의원,"서울특별시 중랑구 망우로 402, 6층 (망우동)",37.598829972245206,127.0969396446424
의원,중랑구,신내2동,11070700.0,시원척척의원,"서울특별시 중랑구 봉화산로 194, 신아타운 702,703호 (신내동)",37.60642553524242,127.09472917999116
의원,중랑구,망우본동,11070730.0,태경한의원,"서울특별시 중랑구 망우로 402, 2층 (망우동)",37.598829972245206,127.0969396446424
의원,중랑구,상봉2동,11070600.0,중랑탑정형외과의원,"서울특별시 중랑구 망우로 214, 우도빌딩 상봉1동 3층 (상봉동)",37.59381259616146,127.0765316288968
의원,중랑구,상봉2동,11070600.0,맑은이비인후과의원,"서울특별시 중랑구 망우로 214, 우도빌딩 2층 201호 (상봉동)",37.59381259616146,127.0765316288968
의원,중랑구,면목본동,11070710.0,태온한의원,"서울특별시 중랑구 면목로74길 13, 동원시장약국 면목동 3층 (면목동)",37.58936051281583,127.08832562455878
의원,강동구,명일2동,11250540.0,이지치과의원,"서울특별시 강동구 동남로73길 26, 2층 8호 (명일동, 고덕복합빌딩)",37.55324224318622,127.15477808159868
의원,서초구,서초2동,11220520.0,황인준치과의원,"서울특별시 서초구 사임당로 151, 316호 (서초동, 무지개종합상가)",37.492367553177495,127.02584708206152
의원,서초구,서초4동,11220540.0,웰빙의원,"서울특별시 서초구 강남대로 455, 208,209호 (서초동, 강남태영데시앙루브)",37.50284761229516,127.02454423590792
의원,서초구,서초4동,11220540.0,박영준치과의원,"서울특별시 서초구 서운로 216, GDA주니어스쿨 3층 (서초동)",37.502374819282686,127.02185034089617
의원,서초구,서초4동,11220540.0,인현피부과의원,"서울특별시 서초구 서운로 216, 3층 (서초동)",37.502374819282686,127.02185034089617
의원,서초구,방배본동,11220610.0,경희원화당한의원,"서울특별시 서초구 방배로 245, 5층 (방배동)",37.49478792058001,126.98887354712409
의원,서초구,방배3동,11220640.0,단한의원,"서울특별시 서초구 방배로10길 4, 거양빌딩 1호 (방배동)",37.4809107577187,126.9983319289206
의원,서초구,서초4동,11220540.0,좋은얼굴삼풍치과의원,"서울특별시 서초구 서초중앙로24길 27, G5센트럴프라자 223,224,225호 (서초동)",37.495405937129824,127.01646553969408
의원,서초구,서초3동,11220530.0,서초한의원,"서울특별시 서초구 반포대로 67, 1층 (서초동, 서울빌딩)",37.4862887405059,127.00998581059046
의원,서초구,서초2동,11220520.0,김일중내과의원,"서울특별시 서초구 효령로 396, 15호 (서초동)",37.487932265543655,127.0272114228889
의원,서초구,반포1동,11220570.0,노소아청소년과의원,"서울특별시 서초구 서초중앙로 230, 202호 (반포동, 동화반포프라자빌딩)",37.50225302721966,127.0119874634383
의원,서초구,반포4동,11220600.0,조경치과의원,"서울특별시 서초구 서초중앙로 229, 3층 (반포동, 대영빌딩)",37.50210839981388,127.01134523206198
의원,중랑구,면목2동,11070520.0,소리의원,"서울특별시 중랑구 봉우재로 114, 2~5층, 지하2층 (면목동)",37.59233167884969,127.08574090867744
의원,서초구,반포3동,11220590.0,코숨광제한의원,"서울특별시 서초구 신반포로 189, 4동 4층 (잠원동, 반포쇼핑)",37.50651304450263,127.00471044318402
의원,서초구,서초4동,11220540.0,동심소아청소년과의원,"서울특별시 서초구 서초대로 325, 영문빌딩 2호 (서초동)",37.49497538764875,127.01703434285132
의원,강동구,성내1동,11250650.0,유디천호치과의원,"서울특별시 강동구 강동대로 143-64, 스퀘어100 5층 (성내동)",37.52798876579403,127.12023297340777
의원,강동구,명일1동,11250530.0,경희배상진한의원,"서울특별시 강동구 양재대로 1566 (명일동, 흥도빌딩)",37.54520593552799,127.14323152120114
의원,강동구,강일동,11250750.0,연세우주치과의원,"서울특별시 강동구 아리수로93길 33, 베스트프라자 4층 1,2호 (강일동)",37.565890803715234,127.1735446587392
의원,강동구,천호1동,11250610.0,대성정신건강의학과의원,"서울특별시 강동구 구천면로 376, 세일빌딩 5층 (천호동)",37.5505154579246,127.14041546984424
의원,강동구,천호2동,11250730.0,우리편한내과의원,"서울특별시 강동구 상암로 104, 2층 (천호동)",37.547095102134136,127.13408494384883
의원,강동구,성내3동,11250670.0,화수분한의원,서울특별시 강동구 풍성로 216 (성내동),37.52890281207884,127.13559542966432
의원,강동구,상일1동,11250760.0,서울보스턴치과의원,"서울특별시 강동구 상일로 43, 1층 (상일제1동)",37.5508830051006,127.1725523451509
의원,중랑구,면목2동,11070520.0,바른정성치과의원,서울특별시 중랑구 봉우재로 42 (면목동),37.59047184471689,127.07797083169274
의원,중랑구,면목본동,11070710.0,늘편한내과의원,"서울특별시 중랑구 면목로 430, 201호 (면목동)",37.59029113759037,127.08739242797358
의원,중랑구,상봉2동,11070600.0,엘에이치과의원,"서울특별시 중랑구 망우로 304, 2,3층 (상봉동, 상봉베스트원아파트)",37.59631212116143,127.08622981575256
의원,강동구,성내3동,11250670.0,백성한의원,서울특별시 강동구 풍성로54길 27 (성내동),37.52825843558532,127.13358951516742
의원,강동구,상일1동,11250760.0,높은덕치과의원,"서울특별시 강동구 고덕로 390, 고덕아르테온아파트(상가1동) 205,206,207호 (상일제1동)",37.55522994072691,127.16878844229396
의원,강동구,상일1동,11250760.0,문앤장내과의원,"서울특별시 강동구 고덕로 390, 고덕아르테온아파트(상가1동) 2층 209,211,212호 (상일제1동)",37.55522994072691,127.16878844229396
의원,강동구,길동,11250740.0,신이비인후과의원,"서울특별시 강동구 양재대로 1477, 삼환빌딩 4층 (길동)",37.53778732737122,127.13969039097783
의원,강동구,성내2동,11250660.0,리즈온의원,"서울특별시 강동구 천호옛길 88, G라이트빌딩 4층 (성내동)",37.53648196553793,127.12587933504288
의원,강동구,성내2동,11250660.0,양시강성형외과의원,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 2층 201호 (성내동)",37.53797888063805,127.1237925183738
의원,강동구,상일1동,11250760.0,센트럴조은치과의원,"서울특별시 강동구 고덕로80길 123, 고덕센트럴아이파크아파트(상가A동) A동 3층 303~305호 (상일제1동)",37.55205244071406,127.16674158384536
의원,강동구,길동,11250740.0,연세타이밍치과의원,"서울특별시 강동구 양재대로 1465, 마루홈타운 5층 (길동)",37.5368568972983,127.13929490713426
의원,강동구,상일1동,11250760.0,모두의한의원,"서울특별시 강동구 고덕로 380, 고덕아르테온(근린생활시설-2) 2동 207호 (상일동)",37.5564806,127.1681333
의원,강동구,성내2동,11250660.0,봄날정신건강의학과의원,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 3층 309호 (성내동)",37.53797888063805,127.1237925183738
의원,강동구,천호3동,11250630.0,김진호치과의원,"서울특별시 강동구 천호대로 1057, 1층 103호 (천호동, 오피스텔트레빌)",37.53724369611347,127.12950231828502
의원,서초구,서초3동,11220530.0,정문섭치과의원,"서울특별시 서초구 효령로 181, 301호 (서초동, 영일빌딩)",37.48288386672939,127.00387972323006
의원,서초구,서초4동,11220540.0,평강한의원,"서울특별시 서초구 강남대로61길 10, 2층 (서초동, 센터프라자)",37.49928262546213,127.02548133668938
의원,서초구,방배4동,11220650.0,문치과의원,"서울특별시 서초구 서초대로 13, 방배 마에스트로 지하 101호, 102호호 (방배동)",37.48596312876427,126.98388311729842
의원,서초구,서초4동,11220540.0,이화내과의원,"서울특별시 서초구 서초대로 307, 3층 (서초동, 장안빌딩)",37.49441439104001,127.0151240754166
의원,강동구,성내3동,11250670.0,차봉익치과의원,서울특별시 강동구 양재대로 1355 (성내동),37.52739777300771,127.13555195290856
의원,서초구,서초1동,11220510.0,최병호신경정신과의원,"서울특별시 서초구 서초중앙로 120, 2층 (서초동)",37.4925625719012,127.014190372232
의원,서초구,반포4동,11220600.0,소나무한의원,"서울특별시 서초구 서래로10길 1, 201호 (반포동)",37.499444748671365,126.9985042731354
의원,서초구,방배2동,11220630.0,김영록한의원,"서울특별시 서초구 과천대로 946 (방배동, 우성아파트상가)",37.47440821414133,126.98257665937798
의원,강동구,천호2동,11250730.0,천호한의원,"서울특별시 강동구 올림픽로 667, 대동피렌체리버 2층 206~208호 (천호동)",37.54115217701638,127.12394572641122
의원,서초구,서초3동,11220530.0,최앤최치과의원,"서울특별시 서초구 서초중앙로 69, 407,408호 (서초동, 르네상스오피스텔)",37.4879108730035,127.0141874478754
의원,서초구,서초3동,11220530.0,변혜란소아청소년과의원,"서울특별시 서초구 반포대로 58, 213-1호 (서초동, 서초아트자이상가)",37.485714058549554,127.0115666862679
의원,강동구,천호2동,11250730.0,김재호이비인후과의원,서울특별시 강동구 천호대로 997 (천호동),37.53935543456791,127.1232729681419
의원,강동구,천호2동,11250730.0,박규홍비뇨기과의원,서울특별시 강동구 천호대로 997 (천호동),37.53935543456791,127.1232729681419
의원,강동구,명일1동,11250530.0,김종균한의원,"서울특별시 강동구 양재대로141길 6, 2층 (명일동)",37.55126228499011,127.14360952798854
의원,강동구,암사2동,11250580.0,자모의원,서울특별시 강동구 올림픽로 777 (암사동),37.5505222512994,127.12737374033172
의원,강동구,명일2동,11250540.0,박치과의원,"서울특별시 강동구 동남로75길 29, 301호 (명일동, 세종프라자)",37.55416914310788,127.15452855714322
의원,강동구,명일1동,11250530.0,최주용치과의원,"서울특별시 강동구 양재대로 1645, 2층 (명일동, 지산빌딩)",37.55241716557677,127.14388292644016
의원,강동구,명일1동,11250530.0,스카이치과의원,"서울특별시 강동구 양재대로 1636, 4층 (명일동)",37.55159516615366,127.14427744971474
의원,강동구,명일1동,11250530.0,원문섭피부과의원,서울특별시 강동구 양재대로 1655 (명일동),37.55336808947127,127.14390382755614
의원,강동구,명일1동,11250530.0,이룸치과의원,"서울특별시 강동구 양재대로 1655, 명일빌딩 3층 (명일동)",37.55336808947127,127.14390382755614
의원,강동구,성내3동,11250670.0,은하여성의원,"서울특별시 강동구 양재대로 1383, 동성빌딩 2층 (성내동)",37.52968497454858,127.13657105523576
의원,강동구,천호2동,11250730.0,나은이비인후과의원,"서울특별시 강동구 올림픽로78길 60, 3-211~214호 (천호동, 강동 밀레니얼 중흥S-클래스)",37.541435841338746,127.1269609488304
의원,강동구,둔촌1동,11250700.0,둔촌봄날이비인후과의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2063-2068호 (둔촌동)",37.52693591872848,127.1387507307534
의원,중랑구,상봉2동,11070600.0,지음정신건강의학과의원,"서울특별시 중랑구 면목로 495, 이레빌딩 701호 (상봉동)",37.59605337085223,127.08533342404542
의원,중랑구,중화2동,11070620.0,웃는세상의원,"서울특별시 중랑구 망우로 203, 215,216호 (중화동, 중화동주상복합)",37.59399356485525,127.0750234018666
의원,중랑구,망우본동,11070730.0,대들보정형외과의원,"서울특별시 중랑구 망우로 403, 삼부빌딩 2층 (망우동)",37.599555737019415,127.09692786326193
의원,중랑구,중화2동,11070620.0,플러스내과의원,"서울특별시 중랑구 봉화산로 39, gs25시 3,4층 (중화동)",37.601801621742055,127.07859802141913
의원,중랑구,상봉2동,11070600.0,유앤장내과의원,"서울특별시 중랑구 면목로 481, 2층 (상봉동)",37.59476146850484,127.08568272379952
의원,중랑구,면목7동,11070570.0,유일치과의원,"서울특별시 중랑구 면목로 299, 2층 (면목동)",37.57922709641237,127.08667434196624
의원,중랑구,망우본동,11070730.0,망우이지함피부과의원,"서울특별시 중랑구 망우로 422, 4층 (망우동)",37.59923680600494,127.09898663144752
의원,강동구,둔촌1동,11250700.0,둔촌드림마취통증의학과의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2001~2003, 2054호 (둔촌동)",37.52693591872848,127.1387507307534
의원,강동구,둔촌1동,11250700.0,포레온나인치과의원,"서울특별시 강동구 양재대로 1300, 포레온스테이션9 2층 201호 (둔촌동, 올림픽파크포레온)",37.521544031091885,127.13684461944376
의원,강동구,천호3동,11250630.0,밴스의원,"서울특별시 강동구 천호대로 1037, 세우빌딩 5층 (천호동)",37.53783510311784,127.12734070153832
의원,강동구,둔촌1동,11250700.0,포레온더조아내과의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2044-2046호 (둔촌동)",37.52693591872848,127.1387507307534
의원,강동구,둔촌1동,11250700.0,포레온365의원,"서울특별시 강동구 양재대로84길 21, 2층 204, 205호 (둔촌동)",37.523518274898976,127.13629716246696
의원,강동구,둔촌1동,11250700.0,연세안정정신건강의학과의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2090호 (둔촌동)",37.52693591872848,127.1387507307534
의원,강동구,둔촌1동,11250700.0,서울경희한의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 3078호 (둔촌동)",37.5274759,127.1370461
의원,강동구,성내3동,11250670.0,해빛정신건강의학과의원,"서울특별시 강동구 양재대로 1377, 삼원빌딩 4층 (성내동)",37.5293246316573,127.13627929797056
의원,강동구,천호2동,11250730.0,다올정형외과의원,"서울특별시 강동구 올림픽로 663, 아스하임 3층 (천호동)",37.54075971058114,127.1238588981888
의원,강동구,성내1동,11250650.0,한성주한의원,"서울특별시 강동구 풍성로 114, 2층 (성내동)",37.53198090902585,127.12471246663544
의원,강동구,천호3동,11250630.0,천호퍼스트한의원,"서울특별시 강동구 천호대로 1033, 강동빌딩 6층 (천호동)",37.53789323675573,127.12693121072904
의원,강동구,명일2동,11250540.0,고덕메이퓨어의원,"서울특별시 강동구 동남로73길 26, 고덕복합빌딩 315, 316호 (명일동, 고덕복합빌딩)",37.55324224318622,127.15477808159868
의원,중랑구,상봉1동,11070590.0,류마앤마디내과의원,"서울특별시 중랑구 망우로 305, 3층 (상봉동)",37.59685201600619,127.08616587641066
의원,강동구,고덕2동,11250560.0,슬로아의원,"서울특별시 강동구 고덕비즈밸리로 38, 2,3층 202,203,301호 (고덕동)",37.56633598869792,127.15949448469529
의원,강동구,성내3동,11250670.0,무이재의원,"서울특별시 강동구 양재대로81길 64, 코스카 빌딩 2~4층 (성내동)",37.52411028898708,127.13100403955023
의원,강동구,고덕2동,11250560.0,서울재활의학과의원,"서울특별시 강동구 고덕비즈밸리로2가길 60, s 그라운드 3층 (고덕동)",37.5679036,127.1597027
의원,강동구,길동,11250740.0,모두다연세안과의원,"서울특별시 강동구 양재대로 1463, 4층 (길동)",37.53660058024464,127.13927531206944
의원,강동구,둔촌2동,11250710.0,강동참편한재활의학과의원,"서울특별시 강동구 진황도로 190, 2층 (둔촌동)",37.52924119901754,127.14297953288268
의원,강동구,강일동,11250750.0,개운한의원,"서울특별시 강동구 아리수로93길 27, 강일타워 206,207호 (강일동)",37.56570240426337,127.1737115748556
의원,강동구,암사1동,11250720.0,암사경희한의원,"서울특별시 강동구 상암로 43, 4층 (암사동)",37.5499115,127.1284505
의원,강동구,천호2동,11250730.0,인애한의원,"서울특별시 강동구 올림픽로78길 60, 3동 225호 (천호동, 강동 밀레니얼 중흥S-클래스)",37.5409734,127.1284993
의원,강동구,길동,11250740.0,더든든치과의원,"서울특별시 강동구 양재대로 1562, 6층 (길동)",37.5448781,127.1429999
의원,강동구,명일1동,11250530.0,수성365재활의학과의원,"서울특별시 강동구 양재대로 1568, 2층 201호 (명일동, 원일타워)",37.545397323221486,127.14330314519223
의원,노원구,상계8동,11110720.0,구명삼치과의원,"서울특별시 노원구 동일로 1549, 양성빌딩 401호 (상계동)",37.66671614258003,127.05688068084235
의원,중랑구,상봉1동,11070590.0,성모한길정형외과의원,"서울특별시 중랑구 망우로 319, 대동빌딩 601호 (상봉동)",37.59724248393499,127.08772688894068
의원,강남구,신사동,11230510.0,보메피부과의원,"서울특별시 강남구 논현로 857, A857 5층 (신사동)",37.52524158782983,127.02805945734735
의원,강동구,둔촌1동,11250700.0,서울스누키즈소아치과의원,"서울특별시 강동구 양재대로 1300, 포레온스테이션9 상가동 2층 212호 (둔촌동, 올림픽파크포레온)",37.5249677,127.1402906
의원,서대문구,남가좌1동,11130690.0,바른속내과의원,"서울특별시 서대문구 수색로4나길 11, DMC가재울아이파크 A동 2층 205,206호 (남가좌동)",37.57073622454365,126.91490656335
의원,강동구,성내3동,11250670.0,강동우태하피부과의원,"서울특별시 강동구 양재대로 1317, 경일빌딩 3층 301호 (성내동)",37.52401303073067,127.13428516604294
의원,강동구,길동,11250740.0,박오수아이엠에스의원,"서울특별시 강동구 양재대로 1473, 희헌타워 201호 (길동)",37.537530735679766,127.13959646636916
의원,강남구,청담동,11230780.0,청담위아르여성의원,"서울특별시 강남구 선릉로 830, 공신진흥빌딩 7층 (청담동)",37.52599453363931,127.04044222795292
의원,강동구,둔촌1동,11250700.0,이웃집한의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 B174, B175호 (둔촌동)",37.5274759,127.1370461
의원,강남구,역삼1동,11230640.0,온우의원,"서울특별시 강남구 강남대로110길 29, 1~2층 (역삼동)",37.50386779916057,127.02716529397162
의원,강남구,압구정동,11230770.0,디아더피부과의원,"서울특별시 강남구 도산대로 307, 5층 (신사동)",37.52234276003454,127.03488059885224
의원,중랑구,면목7동,11070570.0,이종일정신건강의학과의원,"서울특별시 중랑구 사가정로 384, 501호 (면목동)",37.58051824553617,127.08719493524208
의원,중랑구,면목7동,11070570.0,연세다정치과의원,"서울특별시 중랑구 사가정로 384, 6층 601호 (면목동)",37.58051824553617,127.08719493524208
의원,중랑구,면목본동,11070710.0,서울공감치과의원,"서울특별시 중랑구 면목로 430, 5층 (면목동)",37.59029113759037,127.08739242797358
의원,강남구,청담동,11230780.0,청담플렉스피부과의원,"서울특별시 강남구 선릉로152길 12, 담빌딩 3층, 4층 (청담동)",37.52392031716509,127.040331367873
의원,서대문구,남가좌1동,11130690.0,파크쥬니어치과의원,"서울특별시 서대문구 수색로4나길 11, B동 2층 203호 (남가좌동)",37.57073622454365,126.91490656335
의원,강남구,신사동,11230510.0,더가든피부과의원,"서울특별시 강남구 도산대로 117, 11층 (신사동)",37.51721700998557,127.02122499277014
의원,중랑구,상봉2동,11070600.0,콕콕마취통증의학과의원,"서울특별시 중랑구 면목로 477, 4층 (상봉동)",37.594359790931584,127.08570895702512
의원,강남구,대치2동,11230790.0,더이음치과의원,"서울특별시 강남구 영동대로 421, 삼탄빌딩 2층 일부층 (대치동)",37.506795819555016,127.0630726837443
의원,중랑구,상봉2동,11070600.0,상봉그린한의원,"서울특별시 중랑구 면목로91길 6, 남양빌딩 2층 (상봉동)",37.5946275137723,127.08554211971426
의원,강남구,압구정동,11230770.0,리브영의원,"서울특별시 강남구 압구정로 208, 본경빌딩 2층 202호 (신사동)",37.52753660552337,127.029896820912
의원,강남구,역삼2동,11230650.0,아빈의원,"서울특별시 강남구 언주로 411, 기산빌딩 2층,4층층 (역삼동)",37.49971752496512,127.04369661776008
의원,서대문구,홍제1동,11130620.0,365홍제바른정형외과의원,"서울특별시 서대문구 통일로 413, 1층 101호 (홍제동)",37.586174696859096,126.94640517565256
의원,강남구,역삼1동,11230640.0,전앤후의원,"서울특별시 강남구 논현로 515, 아승빌딩 3층 (역삼동)",37.50254987108192,127.03571720158278
의원,서대문구,남가좌2동,11130700.0,기억소생한의원,"서울특별시 서대문구 증가로 121, 1층 (남가좌동)",37.57713866750506,126.924011780011
의원,강남구,역삼1동,11230640.0,리브의원,"서울특별시 강남구 강남대로 470, 808타워 제지2층 (역삼동)",37.50435164414723,127.02504696158344
