관리번호,설치목적구분,카메라대수,도로명주소,위도,경도,행정동코드,행정동,자치구,보정구분,보정거리_m
202431700000800532,생활방범,1,서울특별시 금천구 시흥3동 산4-31,37.437583,126.904846,11180590.0,시흥3동,금천구,원본정상,
202431700000800365,생활방범,4,서울특별시 금천구 시흥대로147길 21,37.474285,126.897042,11180520.0,독산1동,금천구,원본정상,
202431700000800663,생활방범,3,서울특별시 금천구 독산로74길 19,37.468617,126.903537,11180550.0,독산4동,금천구,원본정상,
202431700000800428,생활방범,2,서울특별시 금천구 시흥대로147길 35-11,37.473585,126.896669,11180520.0,독산1동,금천구,원본정상,
202431700000800420,생활방범,4,서울특별시 금천구 가산동 677,37.46643227,126.888771,11180510.0,가산동,금천구,원본정상,
202431700000800293,생활방범,6,서울특별시 금천구 독산로40길 46,37.460758,126.906828,11180600.0,시흥4동,금천구,원본정상,
202431700000800655,교통단속,3,서울특별시 금천구 독산로 77,37.45422228,126.9059125,11180570.0,시흥1동,금천구,원본정상,
202431700000800932,생활방범,5,서울특별시 금천구 벚꽃로 298,37.48158086,126.8831859,11180510.0,가산동,금천구,원본정상,
202431700000800456,생활방범,4,서울특별시 금천구 금하로24라길 14,37.447818,126.910295,11180610.0,시흥5동,금천구,원본정상,
202431700000800874,생활방범,3,서울특별시 금천구 문성로7가길 6,37.47748573,126.9058486,11180540.0,독산3동,금천구,원본정상,
202431700000800132,생활방범,2,서울특별시 금천구 남부순환로112길 1-20,37.477397,126.895788,11180510.0,가산동,금천구,원본정상,
202431700000800277,생활방범,5,서울특별시 금천구 독산로 328,37.476084,126.903659,11180540.0,독산3동,금천구,원본정상,
202431700000800590,생활방범,1,서울특별시 금천구 시흥대로153길 36,37.477093,126.896275,11180520.0,독산1동,금천구,원본정상,
202431700000800598,생활방범,3,서울특별시 금천구 탑골로5길 29-4,37.4534616,126.9094624,11180610.0,시흥5동,금천구,원본정상,
202431700000800347,생활방범,5,서울특별시 금천구 금하로1마길 21-6,37.453228,126.889732,11180520.0,독산1동,금천구,원본정상,
202431700000800327,생활방범,1,서울특별시 금천구 금하로 762-1,37.449936,126.914187,11180580.0,시흥2동,금천구,원본정상,
202431700000800151,생활방범,5,서울특별시 금천구 독산로106길 16,37.477965,126.904466,11180540.0,독산3동,금천구,원본정상,
202431700000800159,생활방범,3,서울특별시 금천구 시흥대로68길 90,37.458573,126.903496,11180570.0,시흥1동,금천구,원본정상,
202431700000800771,교통단속,1,서울특별시 금천구 벚꽃로 254,37.477093,126.884853,11180510.0,가산동,금천구,원본정상,
202431700000800779,교통단속,5,서울특별시 금천구 시흥대로40길 7,37.447613,126.904147,11180610.0,시흥5동,금천구,원본정상,
202431700000800458,생활방범,4,서울특별시 금천구 남부순환로 1304-11,37.477755,126.896057,11180510.0,가산동,금천구,원본정상,
202431700000800755,생활방범,2,서울특별시 금천구 독산로70다길 38,37.468188,126.904776,11180550.0,독산4동,금천구,원본정상,
202431700000800163,생활방범,5,서울특별시 금천구 독산로35길 43,37.458798,126.903116,11180570.0,시흥1동,금천구,원본정상,
202431700000800630,교통단속,1,서울특별시 금천구 디지털로9길 90,37.481246,126.885475,11180510.0,가산동,금천구,원본정상,
202431700000800638,교통단속,4,서울특별시 금천구 시흥대로 248,37.4559288,126.900367,11180570.0,시흥1동,금천구,원본정상,
202431700000800773,교통단속,1,서울특별시 금천구 금하로 694 은행공원맞은편,37.451659,126.907241,11180610.0,시흥5동,금천구,원본정상,
202431700000800319,생활방범,6,서울특별시 금천구 독산로102길 76,37.476178,126.907751,11180540.0,독산3동,금천구,원본정상,
202431700000800311,생활방범,5,서울특별시 금천구 벚꽃로 130,37.466634,126.889505,11180520.0,독산1동,금천구,원본정상,
202431700000800286,생활방범,5,서울특별시 금천구 시흥대로48길 12-15,37.450373,126.90372,11180570.0,시흥1동,금천구,원본정상,
202431700000800859,생활방범,2,서울특별시 금천구 범안로21길 28,37.46749467,126.8964364,11180520.0,독산1동,금천구,원본정상,
202431700000800851,생활방범,1,서울특별시 금천구 시흥대로153길 78,37.47660424,126.8942984,11180510.0,가산동,금천구,원본정상,
202431700000800308,생활방범,2,서울특별시 금천구 남부순환로108길 27,37.477762,126.891942,11180510.0,가산동,금천구,원본정상,
202431700000800300,생활방범,6,서울특별시 금천구 탑골로 11,37.451434,126.910599,11180610.0,시흥5동,금천구,원본정상,
202431700000800056,생활방범,6,서울특별시 금천구 시흥대로104길 13,37.464649,126.898429,11180530.0,독산2동,금천구,원본정상,
202431700000800102,생활방범,5,서울특별시 금천구 독산로33길 40,37.456748,126.903454,11180570.0,시흥1동,금천구,원본정상,
202431700000800072,생활방범,1,서울특별시 금천구 시흥대로128길 34,37.470204,126.900267,11180550.0,독산4동,금천구,원본정상,
202431700000800299,생활방범,3,서울특별시 금천구 독산로22가길 24-2,37.453755,126.910905,11180610.0,시흥5동,금천구,원본정상,
202431700000800291,생활방범,2,서울특별시 금천구 독산로16길 5,37.452644,126.906465,11180610.0,시흥5동,금천구,원본정상,
202431700000800196,생활방범,5,서울특별시 금천구 벚꽃로46길 1,37.482748,126.882435,11180510.0,가산동,금천구,원본정상,
202431700000800809,생활방범,5,서울특별시 금천구 독산로27길 52,37.45766927,126.9046274,11180570.0,시흥1동,금천구,원본정상,
202431700000800801,생활방범,5,서울특별시 금천구 문성로3길 8,37.47689258,126.9049308,11180540.0,독산3동,금천구,원본정상,
202431700000800125,생활방범,1,서울특별시 금천구 가산로7길 103,37.4729,126.888233,11180510.0,가산동,금천구,원본정상,
202431700000800042,생활방범,4,서울특별시 금천구 시흥대로40다길 28,37.448763,126.905786,11180610.0,시흥5동,금천구,원본정상,
202431700000800369,생활방범,1,서울특별시 금천구 시흥대로102길 37,37.465208,126.898426,11180530.0,독산2동,금천구,원본정상,
202431700000800599,생활방범,1,서울특별시 금천구 탑골로 35,37.4520371,126.9110326,11180610.0,시흥5동,금천구,원본정상,
202431700000800591,생활방범,4,서울특별시 금천구 독산로102길 125,37.4766021,126.9082722,11180540.0,독산3동,금천구,원본정상,
202431700000800579,생활방범,4,서울특별시 금천구 남부순환로128길 71,37.477389,126.908856,11180540.0,독산3동,금천구,원본정상,
202431700000800571,생활방범,5,서울특별시 금천구 시흥대로72길 13,37.457316,126.900462,11180570.0,시흥1동,금천구,원본정상,
202431700000800815,생활방범,2,서울특별시 금천구 시흥대로70길 24,37.45670688,126.901204,11180570.0,시흥1동,금천구,원본정상,
202431700000800232,생활방범,5,서울특별시 금천구 금하로5길 4,37.454269,126.898803,11180570.0,시흥1동,금천구,원본정상,
202431700000800899,생활방범,1,서울특별시 금천구 은행나무로12길 46,37.44901756,126.9078056,11180610.0,시흥5동,금천구,원본정상,
202431700000800891,생활방범,3,서울특별시 금천구 독산로50길 151,37.46218504,126.9126526,11180600.0,시흥4동,금천구,원본정상,
202431700000800167,생활방범,1,서울특별시 금천구 시흥대로 126,37.445228,126.904108,11180590.0,시흥3동,금천구,원본정상,
202431700000800583,생활방범,5,서울특별시 금천구 남부순환로126길 69,37.477236,126.907555,11180540.0,독산3동,금천구,원본정상,
202431700000800104,생활방범,2,서울특별시 금천구 탑골로 73,37.452856,126.916792,11180580.0,시흥2동,금천구,원본정상,
202431700000800803,생활방범,2,서울특별시 금천구 독산로101길 8-10,37.47561165,126.903084,11180540.0,독산3동,금천구,원본정상,
202431700000800439,생활방범,3,서울특별시 금천구 독산로106길 41-15,37.478712,126.906172,11180540.0,독산3동,금천구,원본정상,
202431700000800431,생활방범,5,서울특별시 금천구 범안로15길 27,37.467848,126.892719,11180520.0,독산1동,금천구,원본정상,
202431700000800737,생활방범,2,서울특별시 금천구 탑골로 15-5,37.452034,126.910699,11180610.0,시흥5동,금천구,원본정상,
202431700000800697,생활방범,3,서울특별시 금천구 시흥대로63길 72,37.45578,126.894896,11180570.0,시흥1동,금천구,원본정상,
202431700000800361,생활방범,4,서울특별시 금천구 시흥대로 398,37.469362,126.898808,11180550.0,독산4동,금천구,원본정상,
202431700000800878,생활방범,2,서울특별시 금천구 독산로41길 94,37.45716418,126.9012429,11180570.0,시흥1동,금천구,원본정상,
202431700000800870,생활방범,5,서울특별시 금천구 시흥대로148길 70,37.47604552,126.9020406,11180540.0,독산3동,금천구,원본정상,
202431700000800322,생활방범,5,서울특별시 금천구 독산로70길 103-16,37.468555,126.907013,11180550.0,독산4동,금천구,원본정상,
202431700000800614,교통단속,1,서울특별시 금천구 독산로 291,37.472855,126.903202,11180540.0,독산3동,금천구,원본정상,
202431700000800326,생활방범,5,서울특별시 금천구 시흥동 1013-5,37.449905,126.914925,11180580.0,시흥2동,금천구,원본정상,
202431700000800274,생활방범,1,서울특별시 금천구 시흥대로148길 27,37.474982,126.900176,11180540.0,독산3동,금천구,원본정상,
202431700000800810,생활방범,1,서울특별시 금천구 독산로27길 50,37.4575747,126.9046727,11180570.0,시흥1동,금천구,원본정상,
202431700000800818,생활방범,2,서울특별시 금천구 시흥대로2길 8-51,37.43430154,126.9047079,11180590.0,시흥3동,금천구,원본정상,
202431700000800080,생활방범,2,서울특별시 금천구 범안로15길 52,37.468486,126.892472,11180520.0,독산1동,금천구,원본정상,
202431700000800088,생활방범,4,서울특별시 금천구 금하로 674,37.452614,126.905247,11180570.0,시흥1동,금천구,원본정상,
202431700000800777,교통단속,4,서울특별시 금천구 가산로9길 17,37.476348,126.890818,11180510.0,가산동,금천구,원본정상,
202431700000800740,생활방범,3,서울특별시 금천구 탑골로4길 18-16,37.451249,126.912428,11180610.0,시흥5동,금천구,원본정상,
202431700000800748,생활방범,2,서울특별시 금천구 시흥대로76길 9,37.458121,126.900108,11180570.0,시흥1동,금천구,원본정상,
202431700000800390,생활방범,4,서울특별시 금천구 시흥대로48길 33,37.451448,126.904709,11180570.0,시흥1동,금천구,원본정상,
202431700000800398,생활방범,4,서울특별시 금천구 탑골로4길 40,37.451093,126.913651,11180580.0,시흥2동,금천구,원본정상,
202431700000800482,쓰레기단속,1,서울특별시 금천구 독산로87길 43,37.474296,126.902421,11180540.0,독산3동,금천구,원본정상,
202431700000800006,생활방범,3,서울특별시 금천구 독산로68길 15,37.466058,126.90278,11180530.0,독산2동,금천구,원본정상,
202431700000800312,생활방범,5,서울특별시 금천구 시흥대로153길 10,37.476978,126.897813,11180520.0,독산1동,금천구,원본정상,
202431700000800554,생활방범,6,서울특별시 금천구 독산동 산 89-7,37.473327,126.906397,11180540.0,독산3동,금천구,원본정상,
202431700000800852,생활방범,3,서울특별시 금천구 벚꽃로38길 43,37.48304657,126.8847892,11180510.0,가산동,금천구,원본정상,
202431700000800845,생활방범,4,서울특별시 금천구 가산동 124-54,37.48027648,126.8876609,11180510.0,가산동,금천구,원본정상,
202431700000800455,생활방범,2,서울특별시 금천구 탑골로7길 33,37.452943,126.913483,11180610.0,시흥5동,금천구,원본정상,
202431700000800915,생활방범,3,서울특별시 금천구 시흥대로59길 36,37.45330693,126.8988336,11180570.0,시흥1동,금천구,원본정상,
202431700000800653,교통단속,3,서울특별시 금천구 시흥동 1027-1,37.44659954,126.9016553,11180570.0,시흥1동,금천구,원본정상,
202431700000800288,생활방범,4,서울특별시 금천구 독산로29길 34,37.455921,126.903629,11180570.0,시흥1동,금천구,원본정상,
202431700000800280,생활방범,3,서울특별시 금천구 독산로80가길 5,37.470501,126.905367,11180550.0,독산4동,금천구,원본정상,
202431700000800283,생활방범,5,서울특별시 금천구 시흥대로64길 35,37.456693,126.900653,11180570.0,시흥1동,금천구,원본정상,
202431700000800921,교통단속,4,서울특별시 금천구  독산로 280,37.47093295,126.9028357,11180540.0,독산3동,금천구,원본정상,
202431700000800929,교통단속,4,서울특별시 금천구 시흥대로 140길 55,37.47506168,126.8999532,11180540.0,독산3동,금천구,원본정상,
202431700000800534,생활방범,1,서울특별시 금천구 시흥5동 412-5,37.446718,126.911137,11180610.0,시흥5동,금천구,원본정상,
202431700000800405,생활방범,1,서울특별시 금천구 독산로32나길 9-1,37.458034,126.906522,11180600.0,시흥4동,금천구,원본정상,
202431700000800203,생활방범,5,서울특별시 금천구 독산로58가길 20,37.463991,126.905015,11180530.0,독산2동,금천구,원본정상,
202431700000800177,생활방범,3,서울특별시 금천구 남부순환로108길 11-6,37.477935,126.892776,11180510.0,가산동,금천구,원본정상,
202431700000800223,생활방범,5,서울특별시 금천구 독산로108길 14,37.479316,126.904602,11180540.0,독산3동,금천구,원본정상,
202431700000800114,생활방범,4,서울특별시 금천구 독산로40길 10,37.459942,126.905621,11180600.0,시흥4동,금천구,원본정상,
202431700000800400,생활방범,3,서울특별시 금천구 시흥대로28길 7-8,37.442602,126.904078,11180590.0,시흥3동,금천구,원본정상,
202431700000800408,생활방범,4,서울특별시 금천구 서부샛길 534,37.47541,126.878626,11180510.0,가산동,금천구,원본정상,
202431700000800855,생활방범,5,서울특별시 금천구 시흥대로 427,37.47157067,126.897793,11180520.0,독산1동,금천구,원본정상,
202431700000800243,생활방범,1,서울특별시 금천구 남부순환로122길 20-15,37.478412,126.901931,11180540.0,독산3동,금천구,원본정상,
202431700000800766,교통단속,1,서울특별시 금천구 금하로 635,37.45474,126.901792,11180570.0,시흥1동,금천구,원본정상,
202431700000800356,생활방범,6,서울특별시 금천구 디지털로 193,37.477968,126.888086,11180510.0,가산동,금천구,원본정상,
202431700000800176,생활방범,5,서울특별시 금천구 시흥대로40라길 15,37.448069,126.906895,11180610.0,시흥5동,금천구,원본정상,
202431700000800666,생활방범,2,서울특별시 금천구 독산로80길 11-21,37.471734,126.903845,11180550.0,독산4동,금천구,원본정상,
202431700000800917,생활방범,5,서울특별시 금천구 시흥대로57길 5,37.45256356,126.9001103,11180570.0,시흥1동,금천구,원본정상,
202431700000800051,생활방범,5,서울특별시 금천구 시흥대로2길 32,37.434695,126.905279,11180590.0,시흥3동,금천구,원본정상,
202431700000800059,생활방범,6,서울특별시 금천구 독산로99길 7,37.474985,126.902689,11180540.0,독산3동,금천구,원본정상,
202431700000800015,생활방범,5,서울특별시 금천구 독산로24길 14,37.455079,126.906697,11180600.0,시흥4동,금천구,원본정상,
202431700000800743,생활방범,1,서울특별시 금천구 독산1동 1007-22,37.465187,126.89667,11180520.0,독산1동,금천구,원본정상,
202431700000800900,생활방범,1,서울특별시 금천구 독산로6가길 9,37.44861262,126.9056023,11180610.0,시흥5동,금천구,원본정상,
202431700000800908,생활방범,1,서울특별시 금천구 금하로698-5,37.4512473,126.9074609,11180610.0,시흥5동,금천구,원본정상,
202431700000800039,생활방범,4,서울특별시 금천구 시흥대로84길 54,37.461139,126.901935,11180530.0,독산2동,금천구,원본정상,
202431700000800031,생활방범,6,서울특별시 금천구 독산로70길 84,37.46779,126.905888,11180550.0,독산4동,금천구,원본정상,
202431700000800025,생활방범,6,서울특별시 금천구 금하로24길 40,37.449082,126.908329,11180610.0,시흥5동,금천구,원본정상,
202431700000800043,생활방범,5,서울특별시 금천구 독산로4길 18,37.448074,126.904602,11180610.0,시흥5동,금천구,원본정상,
202431700000800111,생활방범,4,서울특별시 금천구 시흥대로82길 11,37.459551,126.90045,11180530.0,독산2동,금천구,원본정상,
202431700000800119,생활방범,3,서울특별시 금천구 금하로14길 32,37.4521229,126.9038377,11180570.0,시흥1동,금천구,원본정상,
202431700000800923,교통단속,4,서울특별시 금천구 독산로36길 73,37.46089131,126.9086472,11180600.0,시흥4동,금천구,원본정상,
202431700000800756,생활방범,4,서울특별시 금천구 독산4동 189-1,37.47083,126.903852,11180550.0,독산4동,금천구,원본정상,
202431700000800303,생활방범,4,서울특별시 금천구 탑골로7길 7,37.452003,126.912598,11180610.0,시흥5동,금천구,원본정상,
202431700000800366,생활방범,4,서울특별시 금천구 벚꽃로10길 55,37.464086,126.893615,11180520.0,독산1동,금천구,원본정상,
202431700000800215,생활방범,6,서울특별시 금천구 두산로 75,37.470691,126.896697,11180520.0,독산1동,금천구,원본정상,
202431700000800321,생활방범,3,서울특별시 금천구 독산로72길 70,37.469235,126.905536,11180550.0,독산4동,금천구,원본정상,
202431700000800329,생활방범,5,서울특별시 금천구 가산로 126,37.476793,126.892126,11180510.0,가산동,금천구,원본정상,
202431700000800263,생활방범,2,서울특별시 금천구 시흥대로104길 42,37.464535,126.900083,11180530.0,독산2동,금천구,원본정상,
202431700000800194,생활방범,3,서울특별시 금천구 벚꽃로42길 28,37.482724,126.884252,11180510.0,가산동,금천구,원본정상,
202431700000800240,생활방범,6,서울특별시 금천구 독산로18길 28,37.453708,126.906967,11180600.0,시흥4동,금천구,원본정상,
202431700000800248,생활방범,1,서울특별시 금천구 독산로 44,37.451147,126.906258,11180610.0,시흥5동,금천구,원본정상,
202431700000800782,생활방범,1,서울특별시 금천구 남부순환로112길 56,37.47717737,126.8929014,11180510.0,가산동,금천구,원본정상,
202431700000800066,생활방범,1,서울특별시 금천구 독산로54길 237,37.472648,126.906168,11180540.0,독산3동,금천구,원본정상,
202431700000800023,생활방범,4,서울특별시 금천구 독산로10길 37,37.450139,126.907943,11180610.0,시흥5동,금천구,원본정상,
202431700000800004,생활방범,1,서울특별시 금천구 독산로58길 42,37.465161,126.905339,11180530.0,독산2동,금천구,원본정상,
202431700000800406,생활방범,4,서울특별시 금천구 독산로24마길 24,37.454778,126.908829,11180600.0,시흥4동,금천구,원본정상,
202431700000800573,생활방범,3,서울특별시 금천구 시흥대로150길 79,37.477265,126.902589,11180540.0,독산3동,금천구,원본정상,
202431700000800096,생활방범,3,서울특별시 금천구 금하로 639-1,37.454678,126.90246,11180570.0,시흥1동,금천구,원본정상,
202431700000800883,생활방범,1,서울특별시 금천구 금하로9길 20,37.45555901,126.9023046,11180570.0,시흥1동,금천구,원본정상,
202431700000800030,생활방범,4,서울특별시 금천구 독산로14길 3,37.452204,126.906873,11180610.0,시흥5동,금천구,원본정상,
202431700000800038,생활방범,6,서울특별시 금천구 시흥대로90길 11,37.461197,126.898963,11180530.0,독산2동,금천구,원본정상,
202431700000800611,교통단속,1,서울특별시 금천구 가산디지털2로 129,37.479354,126.879245,11180510.0,가산동,금천구,원본정상,
202431700000800619,교통단속,5,서울특별시 금천구 가산디지털1로 165,37.480058,126.88172,11180510.0,가산동,금천구,원본정상,
202431700000800402,생활방범,4,서울특별시 금천구 독산로50가길 56,37.463949,126.911442,11180600.0,시흥4동,금천구,원본정상,
202431700000800285,생활방범,3,서울특별시 금천구 금하로14길 20-8,37.452477,126.90357,11180570.0,시흥1동,금천구,원본정상,
202431700000800054,생활방범,5,서울특별시 금천구 시흥대로56길 40,37.452867,126.903952,11180570.0,시흥1동,금천구,원본정상,
202431700000800279,생활방범,1,서울특별시 금천구 독산로73길 10-13,37.468476,126.901462,11180550.0,독산4동,금천구,원본정상,
202431700000800271,생활방범,2,서울특별시 금천구 남부순환로126길 22,37.479071,126.906111,11180540.0,독산3동,금천구,원본정상,
202431700000800354,생활방범,3,서울특별시 금천구 벚꽃로56길 18,37.485069,126.881651,11180510.0,가산동,금천구,원본정상,
202431700000800621,교통단속,1,서울특별시 금천구 독산로 16,37.44893,126.904735,11180610.0,시흥5동,금천구,원본정상,
202431700000800629,교통단속,4,서울특별시 금천구 독산로50길 61,37.462526,126.907659,11180600.0,시흥4동,금천구,원본정상,
202431700000800273,생활방범,6,서울특별시 금천구 문성로7길 13,37.477031,126.905791,11180540.0,독산3동,금천구,원본정상,
202431700000800717,쓰레기단속,2,서울특별시 금천구 독산로62길 4,37.464473,126.903189,11180530.0,독산2동,금천구,원본정상,
202431700000800346,생활방범,4,서울특별시 금천구 금하로1가길 26,37.452387,126.891019,11180520.0,독산1동,금천구,원본정상,
202431700000800016,생활방범,1,서울특별시 금천구 독산로24길 51,37.455331,126.90879,11180600.0,시흥4동,금천구,원본정상,
202431700000800912,생활방범,1,서울특별시 금천구 독산로8길 28,37.44906404,126.906746,11180610.0,시흥5동,금천구,원본정상,
202431700000800497,쓰레기단속,1,서울특별시 금천구 금하로 763,37.450333,126.91518,11180580.0,시흥2동,금천구,원본정상,
202431700000800195,생활방범,1,서울특별시 금천구 벚꽃로40길 14,37.48222,126.883981,11180510.0,가산동,금천구,원본정상,
202431700000800575,생활방범,3,서울특별시 금천구 탑골로10길 45,37.450047,126.916103,11180580.0,시흥2동,금천구,원본정상,
202631800000803572,생활방범,1,서울특별시 영등포구 도신로 184,37.5109238,126.911835,11190660.0,신길4동,영등포구,원본정상,
202631800000803573,생활방범,1,서울특별시 영등포구 도신로 184,37.5109238,126.911835,11190660.0,신길4동,영등포구,원본정상,
202631800000803574,생활방범,1,서울특별시 영등포구 도신로 184,37.5109238,126.911835,11190660.0,신길4동,영등포구,원본정상,
202631800000803575,생활방범,1,서울특별시 영등포구 도신로 184,37.5109238,126.911835,11190660.0,신길4동,영등포구,원본정상,
202631800000803576,생활방범,1,서울특별시 영등포구 신길로38길 29,37.5052073,126.91433,11190660.0,신길4동,영등포구,원본정상,
202631800000803577,생활방범,1,서울특별시 영등포구 신길로38길 29,37.5052073,126.91433,11190660.0,신길4동,영등포구,원본정상,
202631800000803578,생활방범,1,서울특별시 영등포구 신길로38길 29,37.5052073,126.91433,11190660.0,신길4동,영등포구,원본정상,
202631800000803579,생활방범,1,서울특별시 영등포구 신길로38길 29,37.5052073,126.91433,11190660.0,신길4동,영등포구,원본정상,
202631800000803585,생활방범,1,서울특별시 영등포구 신길로38가길 12,37.5066414,126.913038,11190660.0,신길4동,영등포구,원본정상,
202631800000803586,생활방범,1,서울특별시 영등포구 신길로38가길 12,37.5066414,126.913038,11190660.0,신길4동,영등포구,원본정상,
202631800000803587,생활방범,1,서울특별시 영등포구 신길로38가길 12,37.5066414,126.913038,11190660.0,신길4동,영등포구,원본정상,
202631800000803824,생활방범,1,서울특별시 영등포구 도림로 218-8,37.4978512,126.904623,11190670.0,신길5동,영등포구,원본정상,
202631800000803999,생활방범,1,서울특별시 영등포구 신풍로19가길 11,37.5013033,126.917437,11190680.0,신길6동,영등포구,원본정상,
202631800000803817,생활방범,1,서울특별시 영등포구 신길로13길 24-7,37.4979621,126.905553,11190670.0,신길5동,영등포구,원본정상,
202631800000803820,생활방범,1,서울특별시 영등포구 신길로13길 24-7,37.4979621,126.905553,11190670.0,신길5동,영등포구,원본정상,
202631800000803818,생활방범,1,서울특별시 영등포구 신길로13길 24-7,37.4979621,126.905553,11190670.0,신길5동,영등포구,원본정상,
202631800000803819,생활방범,1,서울특별시 영등포구 신길로13길 24-7,37.4979621,126.905553,11190670.0,신길5동,영등포구,원본정상,
202631800000800675,생활방범,1,서울특별시 영등포구 영중로157-7,37.5304953,126.905063,11190740.0,영등포동,영등포구,원본정상,
202631800000800676,생활방범,1,서울특별시 영등포구 신길로287,37.517361,126.91157,11190740.0,영등포동,영등포구,원본정상,
202631800000800677,생활방범,1,서울특별시 영등포구 신길로287,37.517361,126.91157,11190740.0,영등포동,영등포구,원본정상,
202631800000800678,생활방범,1,서울특별시 영등포구 신길로287,37.517361,126.91157,11190740.0,영등포동,영등포구,원본정상,
202631800000800679,생활방범,1,서울특별시 영등포구 신길로287,37.517361,126.91157,11190740.0,영등포동,영등포구,원본정상,
202631800000800680,생활방범,1,서울특별시,37.5203159,126.905227,11190740.0,영등포동,영등포구,원본정상,
202631800000800681,생활방범,1,서울특별시,37.5203159,126.905227,11190740.0,영등포동,영등포구,원본정상,
202631800000800102,생활방범,1,서울특별시 영등포구 도신로47가길 7-1,37.5120539,126.912106,11190730.0,영등포본동,영등포구,원본정상,
202631800000800103,생활방범,1,서울특별시 영등포구 도신로47가길 7-1,37.5120539,126.912106,11190730.0,영등포본동,영등포구,원본정상,
202631800000803332,생활방범,1,서울특별시 영등포구 신길로41길 8,37.5078697,126.909972,11190650.0,신길3동,영등포구,원본정상,
202631800000803333,생활방범,1,서울특별시 영등포구 신길로41길 8,37.5078697,126.909972,11190650.0,신길3동,영등포구,원본정상,
202631800000803334,생활방범,1,서울특별시 영등포구 신길로41길 8,37.5078697,126.909972,11190650.0,신길3동,영등포구,원본정상,
202631800000803335,생활방범,1,서울특별시 영등포구 도림로98길 7,37.5051551,126.903479,11190650.0,신길3동,영등포구,원본정상,
202631800000803336,생활방범,1,서울특별시 영등포구 도림로98길 7,37.5051551,126.903479,11190650.0,신길3동,영등포구,원본정상,
202631800000803113,생활방범,1,서울특별시 영등포구 영등포로86가길 16-1,37.5124898,126.921521,11190630.0,신길1동,영등포구,원본정상,
202631800000803114,생활방범,1,서울특별시 영등포구 영등포로86가길 16-1,37.5124898,126.921521,11190630.0,신길1동,영등포구,원본정상,
202631800000803100,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000804112,생활방범,1,서울특별시 영등포구 대방천로 259,37.4993859,126.91958,11190680.0,신길6동,영등포구,원본정상,
202631800000804432,생활방범,1,서울특별시 영등포구 디지털로66길 6-1,37.4926492,126.904665,11190700.0,대림1동,영등포구,원본정상,
202631800000804433,생활방범,1,서울특별시 영등포구 디지털로66길 6-1,37.4926492,126.904665,11190700.0,대림1동,영등포구,원본정상,
202631800000804434,생활방범,1,서울특별시 영등포구 디지털로66길 6-1,37.4926492,126.904665,11190700.0,대림1동,영등포구,원본정상,
202631800000804435,생활방범,1,서울특별시 영등포구 시흥대로183길 9-2,37.4912439,126.906711,11190700.0,대림1동,영등포구,원본정상,
202631800000804436,생활방범,1,서울특별시 영등포구 시흥대로183길 9-2,37.4912439,126.906711,11190700.0,대림1동,영등포구,원본정상,
202631800000803330,생활방범,1,서울특별시 영등포구 신길로41길 8,37.5078697,126.909972,11190650.0,신길3동,영등포구,원본정상,
202631800000803331,생활방범,1,서울특별시 영등포구 신길로41길 8,37.5078697,126.909972,11190650.0,신길3동,영등포구,원본정상,
202631800000803108,생활방범,1,서울특별시 영등포구 여의대방로47길 24-13,37.5096213,126.921256,11190630.0,신길1동,영등포구,원본정상,
202631800000803109,생활방범,1,서울특별시 영등포구 여의대방로47길 24-13,37.5096213,126.921256,11190630.0,신길1동,영등포구,원본정상,
202631800000803110,생활방범,1,서울특별시 영등포구 여의대방로47길 24-13,37.5096213,126.921256,11190630.0,신길1동,영등포구,원본정상,
202631800000803111,생활방범,1,서울특별시 영등포구 영등포로86가길 16-1,37.5124898,126.921521,11190630.0,신길1동,영등포구,원본정상,
202631800000804202,생활방범,1,서울특별시 영등포구 신길동 3518-0,37.5029912,126.910876,11190660.0,신길4동,영등포구,원본정상,
202631800000804203,생활방범,1,서울특별시 영등포구 신길동 3518-0,37.5029912,126.910876,11190660.0,신길4동,영등포구,원본정상,
202631800000803097,생활방범,1,서울특별시 영등포구 도신로 208,37.5115032,126.914673,11190630.0,신길1동,영등포구,원본정상,
202631800000803098,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000803099,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000803112,생활방범,1,서울특별시 영등포구 영등포로86가길 16-1,37.5124898,126.921521,11190630.0,신길1동,영등포구,원본정상,
202631800000803101,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000803102,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000803103,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000803104,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
202631800000803105,생활방범,1,서울특별시 영등포구 여의대방로47가길 10,37.5079517,126.92162,11190630.0,신길1동,영등포구,원본정상,
